6.532015878499265e-03	4.089895051361965e-01	3.819547766171091e-02
6.696661870732718e-03	4.489906936770354e-01	2.846556140297475e-02
6.865457929846407e-03	3.768499892784683e-01	2.199014734896387e-02
7.038508662426115e-03	3.500538233073287e-01	1.850561779702046e-02
7.215921311771227e-03	3.805421695835319e-01	1.777578579750217e-02
7.397805824355733e-03	4.223522369361220e-01	1.703352915872565e-02
7.584274917964443e-03	4.107038628240561e-01	1.542581405546897e-02
7.775444151546655e-03	4.245340500074805e-01	1.454765056139574e-02
7.971431996830539e-03	4.600004812320223e-01	1.406865808708740e-02
8.172359911742651e-03	4.740356852501791e-01	1.335688361110801e-02
8.378352415678036e-03	4.951335872801888e-01	1.286577125428217e-02
8.589537166667615e-03	4.908482522866971e-01	1.192288033675376e-02
8.806045040490639e-03	4.954380855966873e-01	1.136776921746459e-02
9.028010211781245e-03	4.928783081251779e-01	1.073504208058657e-02
9.255570237179402e-03	4.881202096900206e-01	1.004656066433400e-02
9.488866140577746e-03	4.960004074066038e-01	9.652374780416919e-03
9.728042500517150e-03	4.847118992042306e-01	8.976646685688821e-03
9.973247539785185e-03	4.351128571061665e-01	8.073919811934746e-03
1.022463321727301e-02	3.264096035241608e-01	6.515119028722379e-03
1.048235532214759e-02	2.646066912331473e-01	5.512467942598558e-03
1.074657357039764e-02	2.246510664369619e-01	4.769975381095489e-03
1.101745170381309e-02	1.995042738947727e-01	5.288058679969808e-03
1.129515759145940e-02	1.905883685554194e-01	5.666127258759074e-03
1.157986333370973e-02	1.566490990574186e-01	4.487006302456674e-03
1.187174536889921e-02	1.325686690589493e-01	3.889938957844136e-03
1.217098458266769e-02	1.223661920452109e-01	3.559996551798590e-03
1.247776642005841e-02	9.707360763440259e-02	2.900782085396560e-03
1.279228100044240e-02	8.377025808166581e-02	2.537629252436998e-03
1.311472323533955e-02	7.020053743348344e-02	2.179212656811549e-03
1.344529294920952e-02	6.003240305451051e-02	1.889060513824624e-03
1.378419500328729e-02	4.787356859749279e-02	1.583736092470900e-03
1.413163942254015e-02	4.078032411198221e-02	1.392362978018252e-03
1.448784152582470e-02	3.400033135380200e-02	1.203879693162270e-03
1.485302205932464e-02	2.900550043053425e-02	1.058466294167260e-03
1.522740733335198e-02	2.647917968697330e-02	9.723272176683888e-04
1.561122936259645e-02	2.199511004551447e-02	8.258575929947420e-04
1.600472600991005e-02	1.887944239041541e-02	7.287169105197319e-04
1.640814113371585e-02	1.574385769556896e-02	6.397892224580048e-04
