3.003960076233148e-02	1.171236223498947e-03	1.393156466559939e-04
3.079588243584661e-02	1.446585083365867e-03	1.528726215130763e-04
3.157120437471745e-02	1.144837897141441e-03	1.163253305495189e-04
3.236604593963398e-02	7.446815845481743e-04	8.211278227187510e-05
3.318089855974563e-02	6.418202752386356e-04	6.958078256336808e-05
3.401626603649874e-02	6.060016796118693e-04	6.015138084787696e-05
3.487266485512346e-02	5.918849061360474e-04	5.456284057029389e-05
3.575062450396261e-02	5.125485805295679e-04	4.735454434708273e-05
3.665068780184011e-02	4.195835628727031e-04	3.931767936943943e-05
3.757341123367126e-02	3.937913969638112e-04	3.594089496307398e-05
3.851936529452234e-02	3.486201037298914e-04	3.138152107949505e-05
3.948913484233242e-02	3.841852437921619e-04	3.114570829858268e-05
4.048331945951525e-02	3.172642630698188e-04	2.688463703724894e-05
4.150253382366492e-02	2.778600877741275e-04	2.386719002674107e-05
4.254740808759449e-02	2.807856511740998e-04	2.281053403963302e-05
4.361858826894252e-02	2.745188485244859e-04	2.180471299108237e-05
4.471673664958840e-02	2.351553737252071e-04	1.869060566749309e-05
4.584253218512337e-02	2.180741022296097e-04	1.749289186437542e-05
4.699667092463054e-02	2.082215457900784e-04	1.605097535585272e-05
4.817986644103329e-02	2.083163789972378e-04	1.539165561935553e-05
4.939285027227818e-02	1.768372182732039e-04	1.355706013674028e-05
5.063637237362521e-02	1.536931661394970e-04	1.247256309844770e-05
5.191120158132497e-02	1.825286572393080e-04	1.356263089725215e-05
5.321812608796939e-02	1.276605153075142e-04	1.049022086523738e-05
5.455795392981000e-02	1.358413127335957e-04	1.072681735127356e-05
5.593151348634504e-02	1.177592160776153e-04	9.541581959343887e-06
5.733965399248415e-02	1.083613478834470e-04	8.809039504053366e-06
5.878324606360755e-02	1.037532828978960e-04	8.323342831510628e-06
6.026318223384398e-02	1.002166641687170e-04	7.859732444466703e-06
6.178037750790065e-02	8.694666783802359e-05	7.086513107505209e-06
6.333576992678594e-02	6.788686543855023e-05	6.129973516294583e-06
6.493032114777497e-02	6.868826534333864e-05	5.936220281829503e-06
6.656501703897635e-02	6.549572216568598e-05	5.457034426605308e-06
6.824086828886802e-02	6.520875435311359e-05	5.264267864957037e-06
6.995891103117857e-02	5.018160097687167e-05	4.535377891325904e-06
7.172020748550098e-02	4.479983536813566e-05	4.139644840412103e-06
7.352584661403433e-02	4.336025553157160e-05	3.908042003329313e-06
7.537694479485990e-02	3.795974360830094e-05	3.572983777418025e-06
7.727464651216759e-02	3.711235807217950e-05	3.362222832645977e-06
7.922012506385975e-02	3.670176003316360e-05	3.175975886566904e-06
8.121458328696973e-02	2.616179759531333e-05	2.688753374207167e-06
8.325925430134362e-02	2.799470979415748e-05	2.584642052605050e-06
8.535540227204502e-02	2.316652776375919e-05	2.331586520206763e-06
8.750432319095434e-02	2.670865086588733e-05	2.280674026051699e-06
8.970734567804571e-02	2.310569911405000e-05	2.120888059547719e-06
9.196583180283688e-02	1.830082392657365e-05	1.891601930902995e-06
9.428117792652024e-02	1.871017806497705e-05	1.840616361031242e-06
9.665481556529529e-02	1.526938263260011e-05	1.663784555408765e-06
9.908821227543663e-02	1.748352669731660e-05	1.690332200959416e-06
1.015828725606445e-01	1.395781677702317e-05	1.604802208864864e-06
1.041403388022390e-01	2.356759090744085e-05	2.145898007247970e-06
1.067621922127726e-01	1.310072362441242e-05	2.728536995882161e-06
1.094500538136521e-01	9.299923646926696e-06	1.252152161961880e-06
1.122055854373714e-01	7.694874494363296e-06	1.193437036342986e-06
1.150304907549790e-01	5.950617925175759e-06	1.120422782032096e-06
1.179265163294111e-01	9.374340475318483e-06	1.200575535737394e-06
1.208954526953448e-01	3.937748802656896e-06	1.061447037226819e-06
1.239391354662375e-01	4.740611251460523e-06	1.183364701279869e-06
1.270594464692373e-01	4.760029186613494e-06	1.010313816955232e-06
1.302583149086660e-01	5.580939955434705e-06	1.010202152369037e-06
1.335377185587942e-01	4.590155386300168e-06	9.744974514508222e-07
1.368996849866463e-01	2.523890122288209e-06	8.768114758431282e-07
1.403462928055898e-01	1.758524454215139e-06	8.190508436503152e-07
1.438796729604869e-01	1.247647095811862e-06	8.113736715301290e-07
1.475020100451999e-01	1.740404403030285e-06	7.780162657457847e-07
1.512155436532668e-01	2.283896586989601e-06	7.389739866185987e-07
1.550225697625817e-01	1.141303716536319e-06	7.541615036033074e-07
1.589254421549363e-01	9.032465970802070e-07	7.203928444094382e-07
1.629265738712999e-01	2.086310780213184e-06	7.556125337884293e-07
1.670284387037375e-01	3.874823449223658e-07	6.611110218837303e-07
1.712335727248888e-01	-3.678577321206884e-07	6.437115546634401e-07
1.755445758559537e-01	9.149911079454051e-08	6.650214572986671e-07
1.799641134741540e-01	1.415738476970045e-07	6.286415115142383e-07
1.844949180606640e-01	-1.125496920899179e-06	5.983185669396813e-07
1.891397908900299e-01	4.954943138012506e-07	6.357986553803841e-07
1.939016037621231e-01	-9.937160519652919e-07	5.864932901426797e-07
1.987833007776963e-01	1.818665229056661e-07	6.374530404151212e-07
2.037879001586419e-01	-8.527515586636091e-07	6.596778083708035e-07
2.089184961140773e-01	-7.728112756011133e-07	7.051700955453000e-07
2.141782607534111e-01	-2.027024250473629e-07	8.095592199388674e-07
2.195704460475733e-01	-7.343818629121402e-07	7.005300198646463e-07
2.250983858396211e-01	-6.133949652324441e-07	7.224691256232143e-07
2.307654979059643e-01	-6.425663524177756e-07	6.825572188948561e-07
2.365752860694847e-01	-1.423838888013428e-06	7.539142769210707e-07
2.425313423658555e-01	2.280843308031178e-06	9.654762532438280e-07
2.486373492644000e-01	-1.270995152372585e-06	7.513354027516962e-07
2.548970819448635e-01	5.995593943627238e-07	8.922821284722440e-07
2.613144106315055e-01	-1.080991542725724e-06	7.942813187065303e-07
2.678933029859549e-01	-1.479279751812693e-06	8.280617878875709e-07
2.746378265603083e-01	1.961590259518035e-06	1.011861414772737e-06
2.815521513119887e-01	2.888988956856752e-08	9.709757142569348e-07
2.886405521819172e-01	1.221936156925399e-06	1.121464787791184e-06
2.959074117375942e-01	1.220450603544969e-06	1.141236868464783e-06
3.033572228827229e-01	-2.403266019084888e-06	7.679284372936145e-07
3.109945916350512e-01	-4.057724076972006e-07	9.780560262508706e-07
3.188242399741476e-01	8.251577064034991e-07	1.099863197854644e-06
3.268510087608750e-01	7.381362035864099e-07	1.154891397784752e-06
3.335170083185374e-01	3.784734821361547e-06	2.002061486118845e-06
