6.532015640970869e-03	7.246423586077793e-01	5.925084368547850e-02
6.696661146173266e-03	7.725944448860161e-01	3.075922411010849e-02
6.865456693854638e-03	6.994672542715004e-01	2.483700655367997e-02
7.038506889680081e-03	6.981605864404493e-01	2.179685049255501e-02
7.215918975997390e-03	7.027698322319935e-01	1.997965161430726e-02
7.397802898297071e-03	7.290417842374315e-01	1.883096855377360e-02
7.584271373347575e-03	7.387341172049016e-01	1.719695166367855e-02
7.775439959047913e-03	7.558743595344515e-01	1.645309590803005e-02
7.971427126040990e-03	7.801409704144558e-01	1.545427210907808e-02
8.172354331132010e-03	8.005867338729934e-01	1.468410941238325e-02
8.378346092557469e-03	7.897055247745364e-01	1.369019732362946e-02
8.589530067151355e-03	7.797990672907466e-01	1.260960188412705e-02
8.806037129456417e-03	8.069919091802652e-01	1.223222349704945e-02
9.028001452829486e-03	8.090006151584663e-01	1.164905333228662e-02
9.255560592591153e-03	8.188216524911879e-01	1.091892522202184e-02
9.488855571271281e-03	8.091329306161890e-01	1.030813794931888e-02
9.728030966003241e-03	8.316496814393743e-01	9.881220870550930e-03
9.973234998120976e-03	8.137387921631879e-01	9.320687590090370e-03
1.022461962501446e-02	7.598040648050566e-01	8.449583343590314e-03
1.048234063430044e-02	7.068968068791537e-01	7.664353853316029e-03
1.074655774036688e-02	6.512456101165546e-01	6.840913259887851e-03
1.101743468335081e-02	6.082685001415312e-01	1.161026173906393e-02
1.129513933061113e-02	6.147003418612874e-01	1.364276520253680e-02
1.157984378075901e-02	5.405667841590229e-01	1.117343345509878e-02
1.187172447031053e-02	5.090760234795765e-01	1.025539749394436e-02
1.217096228302762e-02	4.740789550971208e-01	9.333391477915084e-03
1.247774266201498e-02	4.295311729671615e-01	8.076957936491151e-03
1.279225572464255e-02	3.931720836926916e-01	7.193554422022881e-03
1.311469638036471e-02	3.532659639244901e-01	6.347009078260614e-03
1.344526445150917e-02	3.021626210646812e-01	5.238407962103377e-03
1.378416479711054e-02	2.649905310273066e-01	4.523866875921671e-03
1.413160743986515e-02	2.318301206376045e-01	3.887483107991418e-03
1.448780769628595e-02	1.965340224490057e-01	3.244487043756170e-03
1.485298631013808e-02	1.695457829138788e-01	2.760472052216365e-03
1.522736958923775e-02	1.392567454841629e-01	2.281369463748384e-03
1.561118954569930e-02	1.108177681074036e-01	1.799391942184819e-03
1.600468403971739e-02	8.810602251763738e-02	1.463216417985143e-03
1.640809692697317e-02	7.183089860490140e-02	1.214942271864614e-03
1.682167820975618e-02	5.365806314323941e-02	9.508187276937097e-04
1.724568419189523e-02	4.040676405449090e-02	7.552134136447020e-04
1.768037763759456e-02	2.724601118747081e-02	5.595552916151208e-04
1.812602793427362e-02	2.027645729191292e-02	4.519590375819519e-04
1.858291125951129e-02	1.404463956780150e-02	3.506821252744895e-04
1.905131075219817e-02	8.885280869835227e-03	2.613819364469198e-04
1.953151668800290e-02	5.865468562632623e-03	2.024962046042240e-04
2.002382665926122e-02	3.652697361859683e-03	1.523875499466622e-04
2.052854575939939e-02	2.242219786574833e-03	1.144897432543980e-04
2.104598677200610e-02	1.376824856183114e-03	8.610337202313345e-05
2.157647036467014e-02	1.097153513096497e-03	7.400652625659837e-05
2.212032528770392e-02	1.017422539966865e-03	6.928763096527931e-05
2.267788857787603e-02	1.218400959488178e-03	7.343362727658380e-05
2.324950576727900e-02	1.498754732670629e-03	8.087258564859485e-05
2.383553109746189e-02	1.743183541386366e-03	8.571659987163838e-05
2.443632773896009e-02	1.961775125808345e-03	8.946733699972241e-05
2.505226801635882e-02	1.902299434777967e-03	8.725248734522444e-05
2.568373363902934e-02	1.932751007523633e-03	8.745607670365914e-05
2.633111593768122e-02	2.032841657964983e-03	8.924876811876100e-05
2.699481610687709e-02	2.003160652507394e-03	8.915726133442110e-05
2.767524545366016e-02	1.593783716745272e-03	7.817528736824978e-05
2.837282565244868e-02	1.528876957565260e-03	7.483441422103656e-05
2.908798900635526e-02	1.395343280712570e-03	7.054008294039644e-05
2.982117871509290e-02	9.952719046501968e-04	5.829264319489836e-05
3.057284914963394e-02	8.516287674006155e-04	5.273705089854903e-05
3.134346613379198e-02	6.818385144937613e-04	4.651483937649027e-05
3.213350723290138e-02	4.953072700568035e-04	3.877255184611630e-05
3.294346204977312e-02	3.341503934083823e-04	3.139091555676478e-05
3.377383252811060e-02	2.683631351150422e-04	2.805025194991475e-05
