6.532015878499265e-03	6.588792674060467e-01	8.476438394840416e-02
6.696661870732718e-03	5.481623510730644e-01	4.169223984258760e-02
6.865457929846407e-03	5.843739797368215e-01	3.844504044058078e-02
7.038508662426115e-03	4.758894106179231e-01	2.930849682108867e-02
7.215921311771227e-03	5.240361834570257e-01	2.862841667487596e-02
7.397805824355733e-03	5.081967609809231e-01	2.537451640588106e-02
7.584274917964443e-03	5.385198184923307e-01	2.372034765076192e-02
7.775444151546655e-03	5.714261060995066e-01	2.289925539249952e-02
7.971431996830539e-03	6.107605249258279e-01	2.194944106834311e-02
8.172359911742651e-03	6.179341919699107e-01	2.077303199454572e-02
8.378352415678036e-03	6.345623195436146e-01	1.976119738295990e-02
8.589537166667615e-03	6.160196276630817e-01	1.810118463753774e-02
8.806045040490639e-03	6.102532484117109e-01	1.703671224607071e-02
9.028010211781245e-03	6.336850995436352e-01	1.646422406930934e-02
9.255570237179402e-03	6.638275652198392e-01	1.598341992563513e-02
9.488866140577746e-03	6.478916972494384e-01	1.500296444755196e-02
9.728042500517150e-03	6.358444246212649e-01	1.396128926594902e-02
9.973247539785185e-03	6.078158632310696e-01	1.305052755824332e-02
1.022463321727301e-02	4.917060742254731e-01	1.103125390658620e-02
1.048235532214759e-02	4.242037160280802e-01	9.716517877500809e-03
1.074657357039764e-02	3.473316876873748e-01	8.226776535559579e-03
1.101745170381309e-02	2.870998021656382e-01	8.430417121268123e-03
1.129515759145940e-02	2.523343082093118e-01	8.276682124867403e-03
1.157986333370973e-02	2.055419706342271e-01	6.680380001568132e-03
1.187174536889921e-02	1.632542210813726e-01	5.559997832576482e-03
1.217098458266769e-02	1.359535980650377e-01	4.769695773215256e-03
1.247776642005841e-02	1.131652627708690e-01	4.079823028216342e-03
1.279228100044240e-02	9.503550224530025e-02	3.565547978751461e-03
1.311472323533955e-02	7.528957950809843e-02	2.989137564708456e-03
1.344529294920952e-02	6.445241686928800e-02	2.598876472995733e-03
1.378419500328729e-02	5.373324691912034e-02	2.265251042375830e-03
1.413163942254015e-02	4.191123997898690e-02	1.893906154221442e-03
1.448784152582470e-02	3.687557360423363e-02	1.700906842754866e-03
1.485302205932464e-02	3.021245685586051e-02	1.470432796805524e-03
1.522740733335198e-02	2.709143988878212e-02	1.337193431046107e-03
1.561122936259645e-02	2.435511932679744e-02	1.195242661927418e-03
1.600472600991005e-02	1.900473198370008e-02	1.010379256698276e-03
1.640814113371585e-02	1.741445083683475e-02	9.278863806410317e-04
1.682172473913229e-02	1.633280080711583e-02	8.616788806335751e-04
1.724573313290685e-02	1.266777050099090e-02	7.225910032471939e-04
1.768042908225490e-02	1.221736391589291e-02	6.722101353306343e-04
1.812608197770222e-02	1.134420507327282e-02	6.224694440935671e-04
1.858296800003218e-02	9.874895017602487e-03	5.593808988553553e-04
1.905137029144099e-02	8.842962402212520e-03	5.067956382477652e-04
1.953157913100706e-02	7.552403006684700e-03	4.499459307932014e-04
2.002389211458322e-02	7.265244648338028e-03	4.254863418045344e-04
2.052861433922340e-02	7.174292709910594e-03	4.105537880692487e-04
2.104605859225787e-02	6.098147681080517e-03	3.644575652376703e-04
2.157654554513432e-02	5.721575348004314e-03	3.397269544692321e-04
2.212040395214498e-02	4.517012099601073e-03	2.926604474235145e-04
2.267797085416274e-02	4.315563382309808e-03	2.777079815469208e-04
2.324959178751277e-02	3.581714406290528e-03	2.504396945914034e-04
2.383562099810882e-02	3.549498832561677e-03	2.459338380617535e-04
2.443642166098715e-02	3.694336660814688e-03	2.462707315242581e-04
2.505236610537399e-02	3.114651273192141e-03	2.239421356707391e-04
2.568383604542605e-02	2.981857622464686e-03	2.182161620053415e-04
2.633122281678706e-02	2.562007285484359e-03	2.015088201267656e-04
2.699492761910700e-02	2.312665635176104e-03	1.942553844617265e-04
2.767536176467421e-02	2.302093872978598e-03	1.902533701801742e-04
2.837294693331458e-02	2.349899202868958e-03	1.877646575157193e-04
2.908811543371571e-02	1.534325982947164e-03	1.503943312697893e-04
2.982131047133795e-02	1.722610452743604e-03	1.576465385617361e-04
3.057298642307849e-02	1.547351380288640e-03	1.339577156651774e-04
3.134360911885861e-02	1.547785423148066e-03	1.271286114450988e-04
3.213365613030856e-02	1.418726868095915e-03	1.162103083506862e-04
3.294361706672912e-02	1.288651751911407e-03	1.069432552758332e-04
