#
 6.519721e-03 1.020038e+00 6.955548e-02
 6.651230e-03 1.075156e+00 6.966166e-02
 6.785392e-03 8.905119e-01 5.710356e-02
 6.922260e-03 1.061774e+00 6.371144e-02
 7.061889e-03 8.766944e-01 5.056049e-02
 7.204334e-03 9.949249e-01 5.331985e-02
 7.349653e-03 1.088323e+00 5.256501e-02
 7.497903e-03 9.848721e-01 4.684972e-02
 7.649143e-03 1.036211e+00 4.423973e-02
 7.803434e-03 9.839199e-01 3.889961e-02
 7.960837e-03 9.978327e-01 3.675523e-02
 8.121415e-03 9.740703e-01 3.344627e-02
 8.285232e-03 1.004418e+00 3.210624e-02
 8.452353e-03 1.040231e+00 3.058934e-02
 8.622846e-03 9.959400e-01 2.781047e-02
 8.796777e-03 1.000344e+00 2.656932e-02
 8.974217e-03 1.010608e+00 2.526189e-02
 9.155236e-03 1.003494e+00 2.318969e-02
 9.339906e-03 9.888491e-01 2.126121e-02
 9.528301e-03 9.772273e-01 2.011420e-02
 9.720497e-03 9.611289e-01 1.911185e-02
 9.916569e-03 8.119780e-01 1.661628e-02
 1.011660e-02 5.042415e-01 1.223728e-02
 1.032066e-02 3.166398e-01 9.009529e-03
 1.052884e-02 2.458278e-01 7.512190e-03
 1.074121e-02 2.040522e-01 6.599870e-03
 1.095787e-02 1.681113e-01 5.815223e-03
 1.117891e-02 1.476766e-01 5.442213e-03
 1.140440e-02 1.127366e-01 4.426445e-03
 1.163443e-02 9.733202e-02 3.938416e-03
 1.186911e-02 9.260156e-02 3.773782e-03
 1.210852e-02 6.794467e-02 3.072815e-03
 1.235276e-02 6.735326e-02 2.944889e-03
 1.260193e-02 5.701416e-02 2.623274e-03
 1.285613e-02 5.145602e-02 2.410359e-03
 1.311545e-02 4.165941e-02 1.948807e-03
 1.338000e-02 4.031997e-02 1.856053e-03
 1.364989e-02 3.379757e-02 1.642777e-03
 1.392522e-02 3.282442e-02 1.567319e-03
 1.420610e-02 2.684821e-02 1.342457e-03
 1.449265e-02 2.711868e-02 1.312761e-03
 1.478499e-02 2.144840e-02 1.121246e-03
 1.508321e-02 2.059144e-02 1.059371e-03
 1.538746e-02 1.830981e-02 9.571764e-04
 1.569784e-02 1.571402e-02 8.361197e-04
 1.601448e-02 1.472219e-02 7.839218e-04
 1.633751e-02 1.356222e-02 7.176381e-04
 1.666705e-02 1.229629e-02 6.562185e-04
 1.700324e-02 1.097708e-02 5.923913e-04
 1.734621e-02 9.342597e-03 5.226600e-04
 1.769610e-02 8.501361e-03 4.775397e-04
 1.805305e-02 8.074990e-03 4.511917e-04
 1.841720e-02 7.318395e-03 4.130837e-04
 1.878869e-02 6.375837e-03 3.688994e-04
 1.916768e-02 6.082464e-03 3.480124e-04
 1.955431e-02 5.747151e-03 3.265339e-04
 1.994874e-02 5.286476e-03 3.035894e-04
 2.035113e-02 4.495319e-03 2.703212e-04
 2.076163e-02 4.227861e-03 2.538203e-04
 2.118041e-02 3.883782e-03 2.353738e-04
 2.160764e-02 3.637970e-03 2.211208e-04
 2.204349e-02 3.406665e-03 2.086195e-04
 2.248813e-02 3.133431e-03 1.947920e-04
 2.294174e-02 2.629389e-03 1.730157e-04
 2.340450e-02 2.576963e-03 1.683965e-04
 2.387659e-02 2.288158e-03 1.545432e-04
 2.435820e-02 2.252033e-03 1.505070e-04
 2.484953e-02 1.916391e-03 1.353093e-04
 2.535077e-02 1.865849e-03 1.320003e-04
 2.586212e-02 1.755512e-03 1.253785e-04
 2.638379e-02 1.299036e-03 1.058718e-04
 2.691598e-02 1.260689e-03 1.027515e-04
 2.745890e-02 1.438487e-03 1.085966e-04
 2.801277e-02 1.099332e-03 9.230382e-05
 2.857782e-02 1.068635e-03 8.861692e-05
 2.915426e-02 9.231167e-04 8.026381e-05
 2.974233e-02 9.521321e-04 8.003838e-05
 3.034226e-02 8.287987e-04 6.855009e-05
 3.095430e-02 7.290007e-04 6.253820e-05
 3.157868e-02 6.737932e-04 5.844181e-05
 3.221565e-02 7.076579e-04 5.824080e-05
 3.286547e-02 6.233454e-04 5.317489e-05
 3.352840e-02 6.152556e-04 5.187611e-05
 3.420470e-02 5.063821e-04 4.549940e-05
 3.489465e-02 4.528472e-04 4.151644e-05
 3.559851e-02 4.149091e-04 3.845373e-05
 3.631656e-02 3.432253e-04 3.372901e-05
 3.704910e-02 3.005211e-04 3.053574e-05
